id,num,raw_text,text,level,level4
2544,332665132,电话车险介绍的挺详细,电话车险介绍的挺详细,销售人员业务熟练（介绍的详细）,20
2545,332665239,1.服务态度好，客服人员服务态度好。2.售后也挺好，车挂花去修车处理效率很快。3.也很专业，介绍产品方面。,1.服务态度好，客服人员服务态度好。,坐席服务态度好（接线员和回访专员）,15
2546,332665239,1.服务态度好，客服人员服务态度好。2.售后也挺好，车挂花去修车处理效率很快。3.也很专业，介绍产品方面。,2.售后也挺好，车挂花去修车处理效率很快。,操作人员业务处理时间短,61
2547,332665239,1.服务态度好，客服人员服务态度好。2.售后也挺好，车挂花去修车处理效率很快。3.也很专业，介绍产品方面。,3.也很专业，介绍产品方面。,业务员专业/敬业（能解答/解决问题/维护客户的利益）,51
2548,332665359,1、平安信誉度高（买了车险送礼品，送的礼品数量也够，质量也好）2、服务态度也好（有什么事情，三番五次派人员来，不怕麻烦）3、工作人员办事及时、效率也高4、平安保险诚信（说话算数）5、假如以后出了事故，希望平安能很好的很快的处理好,1、平安信誉度高,信誉/口碑好/信任公司/一直买平安,23
2549,332665359,1、平安信誉度高（买了车险送礼品，送的礼品数量也够，质量也好）2、服务态度也好（有什么事情，三番五次派人员来，不怕麻烦）3、工作人员办事及时、效率也高4、平安保险诚信（说话算数）5、假如以后出了事故，希望平安能很好的很快的处理好,（买了车险送礼品，送的礼品数量也够，质量也好）,礼品实用/好,25
2550,332665359,1、平安信誉度高（买了车险送礼品，送的礼品数量也够，质量也好）2、服务态度也好（有什么事情，三番五次派人员来，不怕麻烦）3、工作人员办事及时、效率也高4、平安保险诚信（说话算数）5、假如以后出了事故，希望平安能很好的很快的处理好,2、服务态度也好（有什么事情，三番五次派人员来，不怕麻烦）,服务态度好（未具体说明）,12
2551,332665359,1、平安信誉度高（买了车险送礼品，送的礼品数量也够，质量也好）2、服务态度也好（有什么事情，三番五次派人员来，不怕麻烦）3、工作人员办事及时、效率也高4、平安保险诚信（说话算数）5、假如以后出了事故，希望平安能很好的很快的处理好,3、工作人员办事及时、效率也高,问题反馈/响应/解答及时、快,26
2552,332665359,1、平安信誉度高（买了车险送礼品，送的礼品数量也够，质量也好）2、服务态度也好（有什么事情，三番五次派人员来，不怕麻烦）3、工作人员办事及时、效率也高4、平安保险诚信（说话算数）5、假如以后出了事故，希望平安能很好的很快的处理好,4、平安保险诚信（说话算数）5、假如以后出了事故，希望平安能很好的很快的处理好,信誉/口碑好/信任公司/一直买平安,23
2553,332665642,1.服务态度挺好的，一有问题马上就到，出险后，马上就会感到，有什么困难，在高速上，一打电话马上就到了。有次在小区里爆胎，打平安电话，马上就到了。,1.服务态度挺好的，一有问题马上就到，出险后，马上就会感到，有什么困难，在高速上，一打电话马上就到了。,业务等待时间短/到现场快,3
2554,332665642,1.服务态度挺好的，一有问题马上就到，出险后，马上就会感到，有什么困难，在高速上，一打电话马上就到了。有次在小区里爆胎，打平安电话，马上就到了。,有次在小区里爆胎，打平安电话，马上就到了。,业务等待时间短/救援及时,19
2555,332665905,1出险比较快:查勘员到现场快，理赔速度快。,1出险比较快:查勘员到现场快,业务等待时间短/到现场快,3
2556,332665905,1出险比较快:查勘员到现场快，理赔速度快。,理赔速度快。,理赔整体时长合理,2
2557,332666285,1.理赔快，就是朋友自己的车出险后先理赔到账再修车，这个比较快。2.服务好，很标准化，总体的服务。相对来说比起其他保险公司相对保费要高一些。但是服务好，这个值得。,1.理赔快，就是朋友自己的车出险后先理赔到账再修车，这个比较快。,理赔整体时长合理,2
2558,332666285,1.理赔快，就是朋友自己的车出险后先理赔到账再修车，这个比较快。2.服务好，很标准化，总体的服务。相对来说比起其他保险公司相对保费要高一些。但是服务好，这个值得。,2.服务好，很标准化，总体的服务。相对来说比起其他保险公司相对保费要高一些。但是服务好，这个值得。,服务态度好（未具体说明）,12
2559,332666316,不知道,不知道,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,13
2560,332666512,目前没有感受到,目前没有感受到,无明确原因/没有,4
2561,333514617,没有什么感受,没有什么感受,无明确原因/没有,4
2562,333530235,1.服务还是可以：都还可以,1.服务还是可以：都还可以,都好/都满意/差不多,5
2563,333530311,无,无,无明确原因/没有,4
2564,333530595,没有,没有,无明确原因/没有,4
2565,333530632,不了解,不了解,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,13
2566,333530678,理赔快，有出事的理赔给钱给的很快，方便，直接给卡号就打给客户了，在当地客户来讲选择平安的较多，首选平安的。亲朋做平安的保险挺多的，也推荐客户选择平安。,理赔快，有出事的理赔给钱给的很快，方便，直接给卡号就打给客户了，,工时标准合理充分（赔付快/理赔到账快）,8
2567,333530678,理赔快，有出事的理赔给钱给的很快，方便，直接给卡号就打给客户了，在当地客户来讲选择平安的较多，首选平安的。亲朋做平安的保险挺多的，也推荐客户选择平安。,在当地客户来讲选择平安的较多，首选平安的。,亲戚朋友都在平安投保/很多人买平安,64
2568,333530678,理赔快，有出事的理赔给钱给的很快，方便，直接给卡号就打给客户了，在当地客户来讲选择平安的较多，首选平安的。亲朋做平安的保险挺多的，也推荐客户选择平安。,亲朋做平安的保险挺多的，也推荐客户选择平安。,自己家人朋友在平安工作,57
2569,333534684,服务好：有什么问题问他，他回答的态度都很好,服务好：有什么问题问他，他回答的态度都很好,服务态度好（未具体说明）,12
2570,333534933,出险后，打电话给业务员，业务员能及时到达现场。保费比较满意：保费比较合理，保费这些东西、保障内容服务员都给自己讲清楚了。,出险后，打电话给业务员，业务员能及时到达现场。,业务等待时间短/到现场快,3
2571,333534933,出险后，打电话给业务员，业务员能及时到达现场。保费比较满意：保费比较合理，保费这些东西、保障内容服务员都给自己讲清楚了。,保费比较满意：保费比较合理，,保费低/价格优惠合理/有优势,7
2572,333534933,出险后，打电话给业务员，业务员能及时到达现场。保费比较满意：保费比较合理，保费这些东西、保障内容服务员都给自己讲清楚了。,保费这些东西、保障内容服务员都给自己讲清楚了。,销售人员业务熟练（介绍的详细）,20
2573,333534948,1.平安车险的服务还是蛮好的，送电送油，前几天打电话来的人员服务都很好，上次出险放款速度好快。,1.平安车险的服务还是蛮好的，送电送油，,产品好/不错/有优势/满足客户需求,21
2574,333534948,1.平安车险的服务还是蛮好的，送电送油，前几天打电话来的人员服务都很好，上次出险放款速度好快。,前几天打电话来的人员服务都很好,坐席服务态度好（接线员和回访专员）,15
2575,333534948,1.平安车险的服务还是蛮好的，送电送油，前几天打电话来的人员服务都很好，上次出险放款速度好快。,上次出险放款速度好快。,工时标准合理充分（赔付快/理赔到账快）,8
2576,333534955,服务态度可以，客户去平安公司里面买保险的时候，当时给客户办理保险的人，详细的给客户说，给客户推荐。,服务态度可以，,销售人员服务态度好（热情/耐心/积极/坚持）,1
2577,333534955,服务态度可以，客户去平安公司里面买保险的时候，当时给客户办理保险的人，详细的给客户说，给客户推荐。,客户去平安公司里面买保险的时候，当时给客户办理保险的人，详细的给客户说，给客户推荐。,销售人员业务熟练（介绍的详细）,20
2578,333534960,出险了打电话后，到现场的人员速度快，比其他公司快一点。 客户称不方便,出险了打电话后，到现场的人员速度快，比其他公司快一点。 客户称不方便,业务等待时间短/到现场快,3
