,num,text,level,pre_forest,pre_NB,pre_lr,probs_lr
448,292371277,保险处理快：比如客户地址变更，信息核实到位，包括人员核对和地址校对细节方面,销售人员业务处理时间快/及时,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员业务熟练（介绍的详细）,销售人员业务处理时间快/及时,0.688952644969
449,292371277,1）销售人员和服务人员对业务的了解会让客户直观的理解保险，了解很透明,销售人员业务熟练（介绍的详细）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,0.508214487466
450,292371277,2）核对细节方面，出险后或做保险会经常确认，确认保单内容，产品升级或保额变更会及时通知,销售人员售后跟踪服务好/到位,有送单服务很方便（上门送单/快递送单）/服务好,销售人员售后跟踪服务好/到位,销售人员售后跟踪服务好/到位,0.689817297399
451,292371284,"客户称都挺好,就没有什么具体的.",都好/都满意/差不多,无明确原因/没有,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,无明确原因/没有,0.205715507106
452,292371285,客户称没有具体接触，买完保险也没有什么事情。,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,无明确原因/没有,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,0.275728508475
453,292371316,服务还是比较人性化的：这我也说不好，用到比较习惯了,服务态度好（未具体说明）,服务态度好（未具体说明）,服务态度好（未具体说明）,服务态度好（未具体说明）,0.155108912777
454,292371316,比较方便：购买比较方便。,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,0.52668342807
455,292371325,刚刚加入保险，觉得各个方面都比较好，听同事说平安保险挺好的,都好/都满意/差不多,销售人员服务态度好（热情/耐心/积极/坚持）,规模/大公司，有实力（涉及领域广）,标签改为都好/都满意/差不多,0.23100732761
456,292371325,服务方面比其他保险公司要好，出行通知，小的细节做的很到位。,服务态度好（未具体说明）,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,服务态度好（未具体说明）,服务态度好（未具体说明）,0.423091621627
457,292371331,服务挺好：卖车险的服务人员挺好,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,0.228529213949
458,292371331,客户朋友买车险出过一次事故，打电话能够给客户及时的答复 一切都挺好，电话服务也挺好的：有问题基本可以及时解答,问题反馈/响应/解答及时、快,业务等待时间短/到现场快,业务等待时间短/到现场快,坐席业务熟练度强（讲解仔细/详细）,0.308737319088
459,292371331,服务人员提前打电话给客户，及时通知客户的朋友车险要到期，不要错过了，因为客户朋友留的是客户的电话,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,0.445466124319
460,292371380,"服务比较热情,业务员服务比较热情.",销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,0.529223084152
461,292371384,一：买完保险没再管过，没有出过险也没打过交道,无明确原因/没有,无明确原因/没有,无明确原因/没有,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,0.19299764999
462,292371399,一直用的平安,信誉/口碑好/信任公司/一直买平安,信誉/口碑好/信任公司/一直买平安,信誉/口碑好/信任公司/一直买平安,信誉/口碑好/信任公司/一直买平安,0.407995219976
463,292371399,感觉还行，没用过其他的也没法对比，没想过平安哪些方面做的比较好,都好/都满意/差不多,规模/大公司，有实力（涉及领域广）,保费低/价格优惠合理/有优势,都好/都满意/差不多,0.233335719136
464,292371447,由于客户的姐姐是平安保险公司的,自己家人朋友在平安工作,规模/大公司，有实力（涉及领域广）,规模/大公司，有实力（涉及领域广）,自己家人朋友在平安工作,0.473704237428
465,292371447,客户也没有要求公司服务过，所以不清楚哪里满意，下一题未确认清楚，客户挂机,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,规模/大公司，有实力（涉及领域广）,销售人员业务熟练（介绍的详细）,产品好/不错/有优势/满足客户需求,0.323083607295
466,292371448,"理赔挺快:出险到4S修车,车还没修钱先打到账上",工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,0.605520090669
467,292371466,1、从销售方面来讲，服务人员推荐介绍险种比较热情，平安的销售方式是比较不错的,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,0.758793974148
468,292371496,推销了之后给送的礼品,有礼品赠送,礼品实用/好,有礼品赠送,有礼品赠送,0.439625988961
469,292371496,给推销的工作人员还可以，态度好一点，耐心一点,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,0.213202285672
470,292371505,客户2个车买的平安的,信誉/口碑好/信任公司/一直买平安,规模/大公司，有实力（涉及领域广）,信誉/口碑好/信任公司/一直买平安,信誉/口碑好/信任公司/一直买平安,0.0946915888279
471,292371505,都没出过险，都没联系过，售后服务怎么不清楚,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,销售人员业务熟练（介绍的详细）,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,0.268390057757
472,292371505,车是外地，人是外地，有些保险公司买不到，我们公司可以买得到,投保/续保方便（电话/上门办理/渠道多/手续简单）,规模/大公司，有实力（涉及领域广）,投保/续保方便（电话/上门办理/渠道多/手续简单）,规模/大公司，有实力（涉及领域广）,0.167585710076
473,292371526,1.服务方面：具体哪方面不好说.,服务态度好（未具体说明）,服务态度好（未具体说明）,服务态度好（未具体说明）,服务态度好（未具体说明）,0.360849675847
474,292371537,理赔速度：比如说不是说有那个低于多少钱直接理赔，去修理厂修车，直接把钱提上去就把钱打到卡上了。,工时标准合理充分（赔付快/理赔到账快）,理赔整体时长合理,理赔整体时长合理,理赔整体时长合理,0.487856045574
475,292371537,出险的相应速度：基本上20分钟左右就能到案发现场。出了事故之后别的保险公司两个小时都不到场。,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,0.705320550554
476,292371563,还没有体验到，没有发生事故；没有可以信赖的东西就只能信赖经常听到的东西，就算有点小问题都很正常，慢慢完善，就像一个品牌一样，认定这个东西，没出过什么东西就可以了，没有出现过理赔状况没有出现过纠纷，我觉得都是可以的；自己学企业管理，以前有个案例讲到马明哲的，除了私企中国平安以后就是国企，遇到国家政策里面有什么我们都不知道，像我们创业一样，各种承诺，尽量去兑现，很难讲，从媒体、很多人的口碑来说这个事情，有机会还是愿意让人家购买,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,信誉/口碑好/信任公司/一直买平安,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,0.901103886569
477,292371575,1.理赔快，2014年出险，理赔快,理赔整体时长合理,理赔整体时长合理,理赔整体时长合理,理赔整体时长合理,0.403321976917
478,292371575,2.售后好,销售人员售后跟踪服务好/到位,销售人员售后跟踪服务好/到位,销售人员服务态度好（热情/耐心/积极/坚持）,服务好/态度好（未具体说明）/售后服务好,0.321448653895
479,292371575,跟业务员关系好，经常会关心，过来问有什么解决的,销售人员服务积极主动,销售人员服务态度好（热情/耐心/积极/坚持）,业务等待时间短/到现场快,销售人员服务积极主动,0.472706128192
480,292371637,"这个不清楚,客户一次都没报过,不清楚",不了解/不熟悉不推荐/说不出来/不清楚/没有体验,销售人员业务熟练（介绍的详细）,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,0.332172985406
481,292371637,就是经常营业厅主动联系客户,销售人员服务积极主动,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务积极主动,0.616588379244
